PageName,StudyGroup,EntryDate,UserName,Comment,bigrams,most_probable_topic,topic_terms,topic_probability
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:31:24am EDT,BeLord,"What did we notice that Mattais said or did? <br /><br /><br /><br />Mattais said &#039;um&#039; a total of six times. <br /><br />Mattais 9-10 say volume. Starts saying weight (15-16). <br /><br />8-12--He says my group (We) found. After 12-17 he switches to me (I).<br /><br />16-17--if it really depended on weight. <br /><br />15-16--Weight is more\, copper cube is more\, then it would have more volume<br /><br />When he talks my group he talks volume. <br /><br />Doesn&#039;t talk about mass. <br /><br />8-10 We found. <br /><br />8-10--he talk volume\, 15-16 he talks about weight. <br /><br />11 the volume and water were same\, but weight was different<br /><br />He compares the weight of the copper and aluminum cube. <br /><br />Four if-then statements. <br /><br />He uses it without reference to what it is. Esp line 16<br /><br />Half-sentences. <br /><br />He restarted his statement at least six times<br /><br />In line 14-16 If the copper cube is more\, then it would have more volume then it would have depeneded<br /><br />Only mentioned water level once<br /><br />Use two verbs found and thought <br /><br /><br /><br /><br /><br /><br /><br /><br /><br />","['notice', 'mattais', 'said', 'mattais', 'said', 'total', 'six', 'times', 'mattais', '9_10', 'say', 'volume', 'starts', 'saying', 'weight', '15_16', '8', '12', 'says', 'group_found', '12', '17', 'switches', '16', '17', 'really_depended', 'weight', '15_16', 'weight_copper', 'cube_would', 'volume', 'talks', 'group', 'talks', 'volume', 'talk', 'mass', '8_10', 'found', '8_10', 'talk', 'volume', '15_16', 'talks', 'weight', '11_volume', 'water', 'weight', 'different', 'compares', 'weight_copper', 'aluminum_cube', 'four', 'statements', 'uses', 'without', 'reference', 'esp', 'line', '16', 'half', 'sentences', 'restarted', 'statement', 'least', 'six', 'times', 'line', '14', '16', 'copper_cube', 'would_volume', 'would', 'depeneded', 'mentioned', 'water_level', 'use', 'two', 'verbs', 'found', 'thought']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.7542053461074829
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:34:47am EDT,BeLord,"What do we think Mattais is saying. <br /><br /><br /><br />The water level stayed the same because of the volume of the two cubes. If it really depended on the weight. the copper cube would have more volume. <br /><br /><br /><br />The volume and the water level were the same\, even though the weights were different. He would have expected the the water level to go up more with the copper cube if it depended on weight. <br /><br /><br /><br />","['think', 'mattais', 'saying', 'water_level', 'stayed', 'volume', 'two_cubes', 'really_depended', 'weight_copper', 'cube_would', 'volume', 'volume_water', 'level', 'even_though', 'weights_different', 'would', 'expected', 'water_level', 'go', 'copper_cube', 'depended_weight']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9618262648582458
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:46:29am EDT,KeShusko,I liked having the turn and talk to get my thoughts out and the quiet time to figure out what I was going to say. It was nice knowing that I could repeat something that someone else said. The best was when we talked about what we thought that he was saying. ,"['liked', 'turn', 'talk', 'get', 'thoughts', 'quiet', 'time', 'figure', 'going', 'say', 'nice', 'knowing', 'could', 'repeat', 'something', 'someone', 'else', 'said', 'best', 'talked', 'thought', 'saying']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9634870886802673
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:46:48am EDT,LiMcVey,It allowed me to pay closer attention to what the student was saying.  I gave wait time.  I think step 3 was most illuminating,"['allowed', 'pay', 'closer', 'attention', 'student', 'saying', 'gave', 'wait_time', 'think', 'step_3', 'illuminating']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9301396608352661
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:47:07am EDT,FaLicinski,"A student may sound like they are confused about what happened\, but in actuality they are just &quot;first draft talking&quot; and may have a very clear vision in their mind of what is going on.  ","['student', 'may', 'sound', 'like', 'confused', 'happened', 'actuality', 'first_draft', 'talking', 'may', 'clear', 'vision', 'mind', 'going']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.943893313407898
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:47:46am EDT,CiJunge, Productive talk is the goal in elementary classrooms across the curriculum but it was good to see it action in the science classroom and then I could see comparisons. Having the transcript and focusing in on one students input was helpful. I tend to try to infer what a student is &quot;trying&quot; to say and this step made me look at only his words and therefore take what he was saying and try ti understand his thinking without adding anything to it. ,"['productive_talk', 'goal', 'elementary', 'classrooms', 'across', 'curriculum', 'good', 'see', 'action', 'science', 'classroom', 'could', 'see', 'comparisons', 'transcript', 'focusing_one', 'students', 'input', 'helpful', 'tend', 'try', 'infer', 'student', 'trying_say', 'step', 'made_look', 'words', 'therefore', 'take', 'saying', 'try', 'ti', 'understand', 'thinking', 'without', 'adding', 'anything']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.8655614852905273
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:47:56am EDT,LeHall,"It helped me to really think about the process of discussion. Start by thinking about the general expectations of the conversation\, then the rigor of the content\, and finally the analysis of the understanding.","['helped', 'really', 'think', 'process', 'discussion', 'start', 'thinking', 'general', 'expectations', 'conversation', 'rigor', 'content', 'finally', 'analysis', 'understanding']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9475108981132507
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:00am EDT,LiCurrie,"Focusing on productive talk involves effectively communicating ideas and thoughts. Focusing on utilizing scientific thought deals with students using and expressing science concepts in a matter that is clear and precise that helps them to induce their reasoning\, being able to make the connections. Focusing on students turn allows students to be able to voice and communicate with 5hejr peers in a manner that isn&rsquo;t subjective.","['focusing_productive', 'talk', 'involves', 'effectively', 'communicating', 'ideas', 'thoughts', 'focusing', 'utilizing', 'scientific', 'thought', 'deals', 'students', 'using', 'expressing', 'science', 'concepts', 'matter', 'clear', 'precise', 'helps', 'induce', 'reasoning', 'able', 'make', 'connections', 'focusing', 'students', 'turn', 'allows', 'students', 'able', 'voice', 'communicate', '5hejr', 'peers', 'manner', 'rsquo', 'subjective']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9790259599685669
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:13am EDT,KiMulvena,All three different steps helped me to focus in on a different part of a NGSS classroom.  I could really focus on the productive talk and the talk moves when we watched the first time.  I could focus on how students were arguiing with evidence and explaining their reasoning in step 2 and after really focusing in on step 3 I could see that this student really understood his conclusion and he provided sound reasoning for his conclusion.<br /><br />,"['three_different', 'steps_helped', 'focus', 'different', 'part', 'ngss', 'classroom', 'could', 'really', 'focus', 'productive_talk', 'talk_moves', 'watched', 'first_time', 'could', 'focus', 'students', 'arguiing', 'evidence', 'explaining', 'reasoning', 'step', '2', 'really', 'focusing', 'step_3', 'could', 'see', 'student', 'really', 'understood', 'conclusion', 'provided', 'sound', 'reasoning', 'conclusion']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.7468019723892212
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:15am EDT,CoMartin,"When first watching the video to focus on productive talk\, I was able to see how some of the talk moves can be used in an elementary classroom discussion. Focusing on the scientific practices gave me examples of how many different practices can be incorporated in a short 4-minute classroom discussion. By focusing on the explanation of one student\, I was better able to analyze possible misconceptions or points of confusion. For me\, the most illuminating step was looking at one student&#039;s explanation because it helped me get a better idea of how I could respond to student thinking that may initially seem confusing. ","['first', 'watching_video', 'focus', 'productive_talk', 'able', 'see', 'talk_moves', 'used', 'elementary', 'classroom_discussion', 'focusing', 'scientific_practices', 'gave', 'examples', 'many', 'different', 'practices', 'incorporated', 'short', '4', 'minute', 'classroom_discussion', 'focusing', 'explanation', 'one_student', 'better', 'able', 'analyze', 'possible', 'misconceptions', 'points', 'confusion', 'illuminating_step', 'looking', 'one_student', 'explanation', 'helped', 'get_better', 'idea', 'could', 'respond', 'student', 'thinking', 'may', 'initially', 'seem', 'confusing']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.832127571105957
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:22am EDT,AmHavrilla,"Focusing on productive talk\, in general\, helped me to identify strategies that the teacher and student used during the discussion that I can now put into practice in my own classroom. Focusing on the evidence of scientific practices helped me to understand that\, although this method seems like a simple discussion\, there is evidence of substantial science learning and understanding taking place. Focusing in on one student&#039;s turn helped me to realize that all students have something to contribute\, even if their thoughts are not fully formed or need clarification or critique. ","['focusing_productive', 'talk_general', 'helped', 'identify', 'strategies', 'teacher', 'student', 'used', 'discussion', 'put', 'practice', 'classroom', 'focusing_evidence', 'scientific_practices', 'helped', 'understand', 'although', 'method', 'seems_like', 'simple', 'discussion', 'evidence', 'substantial', 'science', 'learning', 'understanding', 'taking', 'place', 'focusing_one', 'student_turn', 'helped', 'realize', 'students', 'something', 'contribute', 'even', 'thoughts', 'fully_formed', 'need', 'clarification', 'critique']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.9799469709396362
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:34am EDT,DeMorrison,"It was very helpful to only focus on what Mathis said\, and not try to interpret.  This was the most important step for me in the process. We want to believe that students understand so we can move to the next topic\, or reteach\, the first impression was that Mathis was confused. By diving into just his words\, we could figure out he really did use evidence to explain his claim. The transcript was very helpful to go back to identify the practices.  ","['helpful', 'focus', 'mathis', 'said', 'try', 'interpret', 'important', 'step', 'process', 'want', 'believe', 'students', 'understand', 'move', 'next', 'topic', 'reteach', 'first_impression', 'mathis', 'confused', 'diving', 'words', 'could', 'figure', 'really', 'use', 'evidence', 'explain', 'claim', 'transcript', 'helpful', 'go', 'back', 'identify', 'practices']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.9766489267349243
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:39am EDT,JoMcIntire,Focusing on one student&#039;s turn allowed you to see how sometimes you need to look at what they are saying and not exactly how it is said. Look at the key points that a student is putting together and try to block out some of the filler words that can get in the way. It allowed me to see that all parts of the discussion are important on trying to formulate an answer or explanation. ,"['focusing_one', 'student_turn', 'allowed_see', 'sometimes', 'need', 'look', 'saying', 'exactly', 'said', 'look', 'key', 'points', 'student', 'putting', 'together', 'try', 'block', 'filler', 'words', 'get', 'way', 'allowed_see', 'parts', 'discussion', 'important', 'trying', 'formulate', 'answer', 'explanation']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.971958577632904
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:41am EDT,TrSoisson,"First exercise reinforced and modeled the norms of productive talk.  The third focused on one student&#039;s thinking of the specific science content.  I liked the 3rd step because it forced me to try not to interpret at first\, but rather to notice all of the different things the student said... reflecting on these allowed me to more accurately infer what the student thought and comprehended&hellip; it gives me more of picture of what the student knows and what the student may still have confusion on","['first', 'exercise', 'reinforced', 'modeled', 'norms', 'productive_talk', 'third', 'focused', 'one_student', 'thinking', 'specific', 'science', 'content', 'liked', '3rd', 'step', 'forced', 'try', 'interpret', 'first', 'rather', 'notice', 'different', 'things', 'student', 'said', 'reflecting', 'allowed', 'accurately', 'infer', 'student', 'thought', 'comprehended', 'hellip', 'gives', 'picture', 'student', 'knows', 'student', 'may', 'still', 'confusion']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9804495573043823
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:48:43am EDT,ShMurphy,It was most illuminating to focus on one child&#039;s dialogue because what may at first appear to be confused can actually be quite coherent when carefully parsed out.,"['illuminating', 'focus', 'one', 'child', 'dialogue', 'may', 'first', 'appear', 'confused', 'actually', 'quite', 'coherent', 'carefully', 'parsed']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9440593719482422
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:04am EDT,TeEros,"By focusing on productive talk in general\, I was more involved in how the teacher was facilitating the discussion. In focusing on the SEP\, I saw how discussion could be used both as formative assessment for content knowledge but also the embedding of the practices. In focusing on just the one student\, especially on the text\, I saw the importance of really listening to what was being said and the need to give students room to talk\, especially as they are working through ideas. The most illuminating step for me were steps 1 and 2 as they were indicative of the planning of the discussion.","['focusing_productive', 'talk_general', 'involved', 'teacher', 'facilitating_discussion', 'focusing', 'sep', 'saw', 'discussion', 'could', 'used', 'formative_assessment', 'content', 'knowledge', 'also', 'embedding', 'practices', 'focusing_one', 'student', 'especially', 'text', 'saw', 'importance', 'really', 'listening', 'said', 'need', 'give', 'students', 'room', 'talk', 'especially', 'working', 'ideas', 'illuminating_step', 'steps', '1', '2', 'indicative', 'planning', 'discussion']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9800262451171875
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:05am EDT,CaEvick,"Focusing on the same video from 3 different lenses allows for us to see the different aspects of this kind of community learning style. The productive talk allows for students to reason allowed and to use communication as way to further develop their own understanding of the topics\, regardless of the subject matter. Focusing on the SEPs involved shows how something such as this 4 minute discussion clip can harbor nearly all of the SEPs (maybe not all in full). The final lens focused on Mathais allows us as teachers to be sure that we always listen carefully and take the time to dive into what every student is truly thinking! ","['focusing', 'video_3', 'different_lenses', 'allows', 'us_see', 'different_aspects', 'kind', 'community', 'learning', 'style', 'productive_talk', 'allows', 'students', 'reason', 'allowed', 'use', 'communication', 'way', 'develop', 'understanding', 'topics', 'regardless', 'subject', 'matter', 'focusing', 'seps', 'involved', 'shows', 'something', '4', 'minute', 'discussion', 'clip', 'harbor', 'nearly', 'seps', 'maybe', 'full', 'final', 'lens', 'focused', 'mathais', 'allows', 'us', 'teachers', 'sure', 'always', 'listen', 'carefully', 'take_time', 'dive', 'every', 'student', 'truly', 'thinking']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9471743702888489
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:11am EDT,AuHamm,"I think that by focusing on it in three different steps\, it allowed me to see more.  It&rsquo;s easy to miss things when you are focusing on several different things at once so when you break it down\, it helps you see more than you might at a first glance.  It was interesting to see in such a short clip\, just how much was going on in that discussion.  You really were able to see the various practices at play in a productive discussion.  I really liked being able to see how the teacher was really just facilitating discussion.  We here so much about how teachers need to be more facilitator than the one with all the knowledge to share but don&rsquo;t often get to see that in practice. ","['think', 'focusing', 'three_different', 'steps_allowed', 'see', 'rsquo', 'easy', 'miss', 'things', 'focusing', 'several', 'different', 'things', 'break', 'helps', 'see', 'might', 'first_glance', 'interesting', 'see', 'short', 'clip', 'much', 'going', 'discussion', 'really', 'able', 'see', 'various', 'practices', 'play', 'productive', 'discussion', 'really', 'liked', 'able', 'see', 'teacher', 'really', 'facilitating_discussion', 'much', 'teachers', 'need', 'facilitator', 'one', 'knowledge', 'share', 'rsquo', 'often', 'get', 'see', 'practice']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9841680526733398
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:16am EDT,MegDempsey,These three steps allowed me to see that a lot goes into student discussion and that students are sharing and analyzing others&#039; ideas without even thinking about it. I was also able to see through analyzing Mathais&#039; discussion that he has a deep understanding of the content even though it did not come out clear. The most Illuminating for me was the teacher&#039;s role in prompting  productive talk because we can teach this to our students but they will not always do these things unless there is teacher prompting. ,"['three_steps', 'allowed_see', 'lot', 'goes', 'student', 'discussion', 'students', 'sharing', 'analyzing', 'others_ideas', 'without', 'even', 'thinking', 'also', 'able', 'see', 'analyzing', 'mathais', 'discussion', 'deep', 'understanding', 'content', 'even_though', 'come', 'clear', 'illuminating', 'teacher', 'role', 'prompting', 'productive_talk', 'teach', 'students', 'always', 'things', 'unless', 'teacher', 'prompting']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.6279201507568359
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:20am EDT,VaJermusyk,I found analyzing the specific student&#039;s conversation to be insightful. ,"['found', 'analyzing', 'specific', 'student', 'conversation', 'insightful']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.8800496459007263
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:21am EDT,JaHewes,By using the those 3 angles student ideas can be shared in a very open environment which hopefully allows more students to become engaged in the no just the discussion portion but the entire learning/experimenting/modeling concepts. <br /><br /><br /><br />For me the focus on using more of the productive talk goals is a big influence on how to incorporate the ideas of NextGen based learning is a way to help other teachersgain a better understanding of how to move forward. ,"['using', '3', 'angles', 'student', 'ideas', 'shared', 'open', 'environment', 'hopefully', 'allows', 'students', 'become', 'engaged', 'discussion', 'portion', 'entire', 'learning/experimenting/modeling', 'concepts', 'focus', 'using', 'productive_talk', 'goals', 'big', 'influence', 'incorporate', 'ideas', 'nextgen', 'based', 'learning', 'way', 'help', 'teachersgain', 'better', 'understanding', 'move', 'forward']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9772704243659973
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:21am EDT,LaDeisem,"Productive talk is important to &quot;gauge&quot; an understanding of students thoughts. The discussions allow for discussion based on investigations/concepts that when facilitated productively\, naturally show evidence of many scientific practices. By focusing in on one students turn it allowed me to focus more on the content of what he was trying to say rather than the extra verbage he used when communicating his thoughts. The part I found to be most illuminating was focusing in on the one student. It allowed me to really focus in on the content portion of his thought and determine his understanding from there.","['productive_talk', 'important', 'gauge', 'understanding', 'students', 'thoughts', 'discussions', 'allow', 'discussion', 'based', 'investigations/concepts', 'facilitated', 'productively', 'naturally', 'show', 'evidence', 'many', 'scientific_practices', 'focusing_one', 'students', 'turn', 'allowed', 'focus_content', 'trying_say', 'rather', 'extra', 'verbage', 'used', 'communicating', 'thoughts', 'part', 'found', 'illuminating', 'focusing_one', 'student', 'allowed', 'really', 'focus_content', 'portion', 'thought', 'determine', 'understanding']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9804916381835938
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:22am EDT,OpCraig,"The three different steps helped me to see Productive Talk in a whole different light. For example\, I have learned the importance of giving students time to respond to questions in order to get their thinking across. By giving a student more time to respond\, you will see more practices being used throughout the discussion. The step that stood out to me the most was focusing in on one student&#039;s turn.","['three_different', 'steps_helped', 'see', 'productive_talk', 'whole', 'different', 'light', 'example', 'learned', 'importance', 'giving', 'students', 'time', 'respond', 'questions', 'order', 'get', 'thinking', 'across', 'giving', 'student', 'time', 'respond', 'see', 'practices_used', 'throughout', 'discussion', 'step', 'stood', 'focusing_one', 'student_turn']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9130440950393677
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:25am EDT,JaHart,"Focusing in on one student&#039;s turn was illuminating because at first glance it might appear that Mathais wasn&#039;t very clear in his understanding of volume and weight.  However\, after analyzing his comments\, I could tell that he not only understood the concepts but was able to apply his understanding to try to solve the phenomena.","['focusing_one', 'student_turn', 'illuminating', 'first_glance', 'might', 'appear', 'mathais', 'clear', 'understanding', 'volume_weight', 'however', 'analyzing', 'comments', 'could', 'tell', 'understood_concepts', 'able', 'apply', 'understanding', 'try', 'solve', 'phenomena']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.963520884513855
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:28am EDT,TiRodenheiser,"In general\, I think there was a very reasonable amount of productive talk.  It demonstrated that the kids felt comfortable in sharing their thoughts with their classmates.  Most of the scientific practices were established in the discussion\, which demonstrated that the students had an understanding of what they learned in the investigation.  Focusing on Mathais&#039;s turn\, demonstrated to me that he was not struggling in understanding what was going on\, although it may not have appeared that way initially.  This was illuminating for me\, because I was looking at the video from a different perspective which gave me a new understanding. ","['general', 'think', 'reasonable', 'amount', 'productive_talk', 'demonstrated', 'kids', 'felt', 'comfortable', 'sharing', 'thoughts', 'classmates', 'scientific_practices', 'established', 'discussion', 'demonstrated', 'students', 'understanding', 'learned', 'investigation', 'focusing', 'mathais', 'turn', 'demonstrated', 'struggling', 'understanding', 'going', 'although', 'may', 'appeared', 'way', 'initially', 'illuminating', 'looking', 'video', 'different', 'perspective', 'gave', 'new', 'understanding']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9794935584068298
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:30am EDT,LeWilliams,"Focusing on practices supported that students were doing things that are aligned with NGSS.  Focusing on productive talk supported me as a teacher in understanding best practices as a facilitator to ensure students are productively engaged.I valued the transcript focus on Mathias\, however\, I felt I understood him through the video and looked for evidence that he did in fact understand as I had believed.","['focusing', 'practices', 'supported', 'students', 'things', 'aligned', 'ngss', 'focusing_productive', 'talk', 'supported', 'teacher', 'understanding', 'best', 'practices', 'facilitator', 'ensure', 'students', 'productively', 'engaged.i', 'valued', 'transcript', 'focus', 'mathias', 'however', 'felt_understood', 'video', 'looked', 'evidence', 'fact', 'understand', 'believed']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9737052321434021
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21201 DE Dover Cohort 1,2019-06-26 10:49:41am EDT,ChKonaduAdjei,"The three different steps did help because each step provided a different aspect of productive talk especially when the focus was placed on one student. It did help me to see how that particular student was paying attention\, his willingness to take his idea publicly\, and application of scientific concepts.","['three_different', 'steps_help', 'step', 'provided', 'different', 'aspect', 'productive_talk', 'especially', 'focus', 'placed', 'one_student', 'help_see', 'particular', 'student', 'paying_attention', 'willingness', 'take', 'idea', 'publicly', 'application', 'scientific', 'concepts']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9634727239608765
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 13:56:56pm EDT,CaEvick,"Part 3 group notices:<br /><br />I think it should depend on the volume<br /><br />9-10 because of volume\, 14-16 because of volume not the weight<br /><br />8-9 my group<br /><br />9-12 because of the volume +1<br /><br />6 ums<br /><br />14-15 the volume\, 12-13 the weight +2<br /><br />8 we\, 12-14 I<br /><br />12-15 if the weight\, depends on volume<br /><br />12-16 doesn&#039;t matter the weight\, depends of volume<br /><br />10-12 water level was the same\, weight was different +1<br /><br />9-10 because of volume\, 14 depend on volume +1<br /><br />16-17 would be copper if matter about weight<br /><br />12 weight of 2 cubes different<br /><br />15-16 if the weight was more there be more volume<br /><br />remove 11-13\, complete thought<br /><br />15-16 because if was weight<br /><br />8-9 my group\, exchanges with we<br /><br />10-11 the volume<br /><br />acknowledges the group\, line 8-10<br /><br />11 volume\, weight\, water level<br /><br />a lot of starting and stopping 8-15<br /><br />14-15 should depend on volume<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />","['part', '3', 'group', 'notices', 'think', 'depend_volume', '9_10', 'volume', '14', '16', 'volume_weight', '8_9', 'group', '9', '12', 'volume', '6', 'ums', '14_15', 'volume', '12', '13', 'weight_8', '12', '14', '12', '15', 'weight', 'depends', 'volume', '12', '16', 'matter', 'weight', 'depends', 'volume', '10', '12', 'water_level', 'weight', 'different', '9_10', 'volume', '14', 'depend_volume', '16', '17', 'would', 'copper', 'matter', 'weight', '12', 'weight', '2', 'cubes', 'different', '15_16', 'weight_volume', 'remove', '11', '13', 'complete', 'thought', '15_16', 'weight_8', '9', 'group', 'exchanges', '10', '11_volume', 'acknowledges', 'group', 'line', '8_10', '11_volume', 'weight', 'water_level', 'lot', 'starting', 'stopping', '8', '15', '14_15', 'depend_volume']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.9901564121246338
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:05:12pm EDT,ShDensler,Very thought provoking,"['thought', 'provoking']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.7205628156661987
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:06:01pm EDT,JuBallance,"I found it very interesting that he paused/struggled to grasp a word right before mentioning a vocabulary word (volume\, weight\, etc...)","['found', 'interesting', 'paused/struggled', 'grasp', 'word', 'right', 'mentioning', 'vocabulary', 'word_volume', 'weight', 'etc']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9302327632904053
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:06:04pm EDT,AsDaniels,I struggled with the descriptive round. I wanted to analyze his thoughts rather than just look at the surface of his response.,"['struggled', 'descriptive', 'round', 'wanted', 'analyze', 'thoughts', 'rather', 'look', 'surface', 'response']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9238036274909973
